BANK_ID,TELCO_ID
16804,C-48682
26556,C-61873
17358,C-49445
18685,C-51262
25356,C-60303
20623,C-53922
28932,C-64974
10546,C-40634
20071,C-53168
14749,C-45923
25951,C-61084
14822,C-46018
24469,C-59114
15938,C-47512
27491,C-63077
28628,C-64575
23897,C-58354
11542,C-41825
28864,C-64888
27138,C-62624
25266,C-60188
28709,C-64681
14125,C-45100
15324,C-46686
10863,C-41014
28966,C-65012
28787,C-64783
28152,C-63957
28574,C-64501
15839,C-47382
15150,C-46470
27212,C-62715
17139,C-49156
24031,C-58536
14057,C-45010
24393,C-59011
13527,C-44309
14365,C-45394
22829,C-56913
17888,C-50162
15690,C-47183
20058,C-53149
24243,C-58814
12183,C-42609
22318,C-56229
19032,C-51745
17934,C-50226
27544,C-63147
28140,C-63939
29049,C-65109
27492,C-63078
26656,C-62005
17586,C-49754
11143,C-41352
15033,C-46311
23014,C-57173
27943,C-63676
26774,C-62159
26644,C-61986
19469,C-52345
11499,C-41775
21639,C-55313
18649,C-51217
24205,C-58767
15014,C-46282
27775,C-63449
28977,C-65024
20477,C-53733
27222,C-62730
13064,C-43718
27621,C-63250
17070,C-49061
21140,C-54636
21531,C-55169
23490,C-57808
27571,C-63184
22027,C-55845
10784,C-40918
11564,C-41850
23263,C-57510
29203,C-65294
14302,C-45322
26525,C-61833
20117,C-53228
18327,C-50766
14744,C-45915
18031,C-50358
28848,C-64867
16156,C-47811
27318,C-62850
25626,C-60664
26035,C-61188
13083,C-43740
20786,C-54132
22385,C-56318
14098,C-45065
14792,C-45978
19345,C-52174
27105,C-62584
28129,C-63927
17726,C-49943
27373,C-62918
28973,C-65020
23036,C-57203
14799,C-45989
14810,C-46004
22193,C-56068
23513,C-57842
19141,C-51883
26548,C-61862
14014,C-44948
21329,C-54893
19648,C-52598
18524,C-51044
24174,C-58722
28561,C-64486
24937,C-59730
28722,C-64699
13293,C-44015
14685,C-45834
23751,C-58164
13839,C-44722
12339,C-42806
29027,C-65082
12602,C-43139
27606,C-63232
25958,C-61092
21356,C-54930
28064,C-63839
27477,C-63058
23484,C-57801
15311,C-46670
15619,C-47090
27925,C-63654
24786,C-59525
17154,C-49175
14530,C-45620
21219,C-54735
22849,C-56945
21243,C-54766
21602,C-55262
25984,C-61127
11337,C-41575
16539,C-48329
16300,C-48010
23077,C-57253
26272,C-61493
16564,C-48363
26395,C-61656
20322,C-53517
26944,C-62381
29000,C-65052
10043,C-40050
24908,C-59696
29249,C-65351
26899,C-62323
17161,C-49186
26519,C-61825
19933,C-52987
23016,C-57176
18334,C-50776
12181,C-42605
20038,C-53124
15918,C-47485
15151,C-46472
13941,C-44856
23793,C-58222
22515,C-56495
28447,C-64331
29314,C-65427
14474,C-45548
20752,C-54087
27483,C-63068
19163,C-51913
27424,C-62988
11667,C-41975
27381,C-62928
13692,C-44519
13871,C-44764
17817,C-50070
25305,C-60237
18490,C-50992
26748,C-62124
22346,C-56264
19865,C-52890
13819,C-44689
22713,C-56769
18278,C-50703
20476,C-53731
24105,C-58632
22944,C-57071
27774,C-63448
27440,C-63012
24541,C-59212
19530,C-52427
18751,C-51353
24882,C-59663
12639,C-43189
12592,C-43128
28548,C-64471
26168,C-61359
12854,C-43460
26471,C-61761
20993,C-54427
17651,C-49832
15725,C-47233
11694,C-42006
17445,C-49563
22288,C-56191
26629,C-61965
17925,C-50212
20494,C-53760
10573,C-40665
22550,C-56539
27713,C-63372
23939,C-58407
26576,C-61897
12174,C-42596
24080,C-58600
24827,C-59581
14487,C-45567
11014,C-41189
17822,C-50075
12606,C-43144
15769,C-47291
19778,C-52773
20772,C-54117
13197,C-43890
18018,C-50339
23549,C-57892
22959,C-57091
19722,C-52699
25799,C-60894
20670,C-53978
26333,C-61571
14953,C-46208
24730,C-59453
22843,C-56935
12286,C-42736
13388,C-44139
14637,C-45764
21975,C-55773
17185,C-49215
23189,C-57412
10529,C-40614
27505,C-63095
22351,C-56270
24182,C-58735
11431,C-41688
25540,C-60561
16054,C-47659
25218,C-60125
27085,C-62559
18782,C-51396
29093,C-65159
28793,C-64790
26869,C-62284
27013,C-62474
24643,C-59342
19036,C-51750
16978,C-48925
27151,C-62639
15616,C-47086
17285,C-49347
13548,C-44338
19392,C-52233
22510,C-56490
28325,C-64176
23377,C-57659
24290,C-58877
12189,C-42616
28883,C-64911
26287,C-61514
26751,C-62130
13232,C-43939
18070,C-50412
26794,C-62184
25591,C-60620
22453,C-56411
19153,C-51899
26562,C-61881
27745,C-63409
27035,C-62503
29209,C-65302
29139,C-65215
27430,C-62995
24115,C-58647
10397,C-40459
24378,C-58993
18890,C-51540
15905,C-47469
18951,C-51619
29100,C-65167
23704,C-58097
23873,C-58323
20828,C-54189
25741,C-60818
18153,C-50523
22926,C-57049
20331,C-53532
22811,C-56894
21857,C-55601
25320,C-60259
23766,C-58182
14414,C-45460
23129,C-57329
18391,C-50852
28577,C-64505
26491,C-61786
15460,C-46876
28292,C-64132
22712,C-56768
26310,C-61541
28239,C-64070
25272,C-60196
24862,C-59636
22049,C-55875
10140,C-40157
17509,C-49649
27805,C-63487
16623,C-48442
19274,C-52069
16905,C-48827
10419,C-40483
23072,C-57248
25479,C-60471
29332,C-65449
19827,C-52842
15986,C-47576
25781,C-60870
25819,C-60917
24327,C-58930
27953,C-63690
10872,C-41024
15289,C-46645
10369,C-40429
25904,C-61021
16998,C-48953
10906,C-41062
28613,C-64556
17378,C-49471
22578,C-56574
19701,C-52675
28746,C-64734
24999,C-59811
17105,C-49108
19705,C-52680
16793,C-48667
28547,C-64470
11117,C-41317
16014,C-47610
22685,C-56725
24380,C-58995
29024,C-65079
18447,C-50931
24038,C-58545
23810,C-58243
20443,C-53688
28981,C-65029
10459,C-40531
27513,C-63106
18734,C-51328
19276,C-52072
26627,C-61963
18786,C-51400
25053,C-59884
14184,C-45180
14078,C-45043
28261,C-64100
21391,C-54976
27682,C-63332
26408,C-61672
14078,C-45042
22838,C-56927
17928,C-50217
24483,C-59133
25208,C-60112
13379,C-44126
13416,C-44175
23195,C-57421
29236,C-65337
28991,C-65042
13213,C-43914
26242,C-61453
26242,C-61452
20992,C-54426
22915,C-57037
12485,C-42994
21901,C-55665
27872,C-63581
22145,C-56000
24409,C-59034
17582,C-49745
26767,C-62149
28077,C-63857
10146,C-40165
21153,C-54652
14657,C-45794
21360,C-54936
28641,C-64590
21740,C-55448
24112,C-58642
28622,C-64568
19090,C-51814
25578,C-60605
25268,C-60191
16124,C-47762
17252,C-49305
29177,C-65261
12513,C-43032
28154,C-63960
21813,C-55538
27003,C-62458
18863,C-51505
24495,C-59150
27104,C-62582
27582,C-63200
27467,C-63045
23428,C-57728
16641,C-48472
28345,C-64202
23769,C-58186
23379,C-57664
28819,C-64821
20182,C-53323
27045,C-62515
28864,C-64887
24535,C-59200
28504,C-64406
26188,C-61384
14683,C-45832
17947,C-50250
26895,C-62318
20710,C-54033
25502,C-60505
17555,C-49709
18811,C-51438
29329,C-65446
14640,C-45767
17396,C-49500
25352,C-60296
28354,C-64215
17151,C-49172
12414,C-42905
22495,C-56472
14617,C-45736
21789,C-55509
24577,C-59260
29018,C-65071
26584,C-61908
26832,C-62236
23641,C-58009
18041,C-50371
23177,C-57398
21976,C-55774
19167,C-51917
21948,C-55734
12648,C-43199
27906,C-63630
22686,C-56727
16796,C-48672
26029,C-61181
13969,C-44892
26289,C-61516
16508,C-48285
16711,C-48559
19125,C-51866
28408,C-64278
18333,C-50775
25639,C-60682
17416,C-49525
27917,C-63646
17013,C-48974
27071,C-62545
26316,C-61548
25823,C-60921
27055,C-62526
26658,C-62008
27047,C-62517
13231,C-43938
22713,C-56770
18074,C-50419
25827,C-60925
21186,C-54693
15850,C-47402
28532,C-64445
22970,C-57109
23656,C-58029
14193,C-45192
27358,C-62898
17894,C-50173
23324,C-57589
15259,C-46610
21365,C-54941
28895,C-64927
28762,C-64752
26505,C-61810
22971,C-57111
24324,C-58922
15295,C-46653
26956,C-62398
17802,C-50051
26265,C-61481
25040,C-59865
14122,C-45096
13791,C-44652
14711,C-45872
19539,C-52442
28643,C-64594
19477,C-52354
10814,C-40955
23116,C-57310
24096,C-58621
17407,C-49513
28927,C-64967
28241,C-64073
25739,C-60815
25508,C-60513
24606,C-59296
26325,C-61561
16480,C-48249
21055,C-54521
24876,C-59656
24965,C-59766
26345,C-61587
10580,C-40676
18214,C-50616
18500,C-51013
14311,C-45334
15842,C-47387
23346,C-57618
12031,C-42416
19061,C-51778
29047,C-65107
23898,C-58355
25762,C-60845
25637,C-60678
20439,C-53681
26901,C-62325
29266,C-65371
15422,C-46827
12399,C-42887
20940,C-54342
16890,C-48806
16884,C-48800
22389,C-56323
27017,C-62478
23361,C-57638
24536,C-59204
18917,C-51571
23394,C-57681
28254,C-64091
15561,C-47014
25918,C-61044
13274,C-43990
25348,C-60291
19471,C-52347
11730,C-42051
13133,C-43801
19889,C-52923
23855,C-58299
11770,C-42099
26196,C-61393
18638,C-51203
25016,C-59837
23656,C-58028
12287,C-42737
10321,C-40376
26987,C-62441
14901,C-46137
24938,C-59731
22563,C-56556
29115,C-65186
25012,C-59832
22021,C-55833
27108,C-62588
24776,C-59512
22293,C-56197
12587,C-43122
28919,C-64956
24420,C-59051
14946,C-46199
16387,C-48128
20759,C-54097
16522,C-48305
12054,C-42443
17181,C-49210
13162,C-43841
20924,C-54324
11860,C-42215
16076,C-47691
23414,C-57711
12225,C-42658
13664,C-44483
25596,C-60626
23635,C-58003
27850,C-63551
28210,C-64027
19346,C-52175
23866,C-58313
16042,C-47645
28714,C-64688
24063,C-58578
20751,C-54086
13583,C-44384
24500,C-59156
22526,C-56508
20392,C-53617
13248,C-43959
24939,C-59732
22881,C-56992
28464,C-64350
23413,C-57710
23363,C-57640
29228,C-65326
20427,C-53665
24717,C-59437
28514,C-64418
21908,C-55677
24377,C-58992
24538,C-59206
26437,C-61715
17690,C-49889
20994,C-54431
25892,C-61008
27579,C-63196
25826,C-60924
21325,C-54888
28058,C-63833
16338,C-48058
25423,C-60397
27516,C-63112
28170,C-63980
28834,C-64848
28993,C-65045
28814,C-64816
24284,C-58867
15863,C-47418
25915,C-61039
15849,C-47397
28529,C-64441
13501,C-44277
19062,C-51780
20496,C-53764
28251,C-64086
11792,C-42129
11840,C-42188
21390,C-54972
21642,C-55318
28687,C-64655
15581,C-47043
24570,C-59251
26967,C-62415
18459,C-50946
19386,C-52225
24515,C-59176
22673,C-56706
20572,C-53859
27004,C-62461
19751,C-52739
20037,C-53122
28461,C-64346
23952,C-58424
20920,C-54319
20440,C-53683
27945,C-63680
16728,C-48589
12491,C-43001
20551,C-53833
19924,C-52973
22308,C-56219
28964,C-65009
28152,C-63958
22352,C-56271
12316,C-42773
21978,C-55779
26283,C-61506
13183,C-43868
18921,C-51576
16862,C-48762
28549,C-64473
11727,C-42048
16138,C-47783
18029,C-50356
29213,C-65307
23257,C-57503
28118,C-63914
24716,C-59436
17195,C-49230
29321,C-65436
16977,C-48924
18686,C-51264
14066,C-45026
23167,C-57385
24316,C-58911
19783,C-52779
24850,C-59618
26482,C-61774
17183,C-49212
26298,C-61525
29102,C-65171
20669,C-53977
12774,C-43362
28103,C-63897
25232,C-60141
12390,C-42876
13477,C-44246
24996,C-59807
16519,C-48299
13853,C-44738
18369,C-50822
13897,C-44799
21728,C-55433
28996,C-65048
26037,C-61190
23360,C-57637
19572,C-52482
21765,C-55478
12105,C-42507
25756,C-60838
15270,C-46623
20443,C-53687
28420,C-64295
25145,C-60013
27859,C-63563
14321,C-45344
29088,C-65154
25521,C-60529
28585,C-64518
12080,C-42475
20370,C-53587
26355,C-61600
25833,C-60933
28694,C-64663
13309,C-44040
18397,C-50859
25701,C-60768
15470,C-46890
12390,C-42877
27410,C-62970
24176,C-58726
23981,C-58464
22514,C-56494
27307,C-62839
14591,C-45703
28645,C-64597
19114,C-51853
25795,C-60888
28888,C-64920
10652,C-40759
22636,C-56652
28276,C-64116
22869,C-56974
27554,C-63162
22380,C-56312
22165,C-56031
11759,C-42084
20146,C-53267
22642,C-56664
18535,C-51061
13969,C-44893
23290,C-57544
25176,C-60067
18987,C-51678
29034,C-65092
18104,C-50463
22366,C-56294
16868,C-48773
16805,C-48683
16097,C-47719
16242,C-47933
29256,C-65359
18919,C-51573
21100,C-54584
26867,C-62281
28080,C-63861
18919,C-51574
26367,C-61619
25957,C-61090
17531,C-49678
18038,C-50367
25215,C-60120
13366,C-44109
19052,C-51768
28944,C-64987
26146,C-61330
25567,C-60591
26038,C-61191
28347,C-64206
16573,C-48376
28355,C-64216
15551,C-47000
24240,C-58811
19930,C-52981
29214,C-65308
15783,C-47310
25662,C-60719
17148,C-49168
17757,C-49983
16343,C-48064
27128,C-62612
19126,C-51867
27535,C-63136
14043,C-44990
23205,C-57434
17081,C-49075
23960,C-58435
22924,C-57047
28877,C-64904
26784,C-62169
16088,C-47708
24847,C-59613
28284,C-64124
16617,C-48436
27470,C-63049
27270,C-62790
21793,C-55515
17423,C-49535
29074,C-65139
11538,C-41818
26631,C-61967
25537,C-60556
23710,C-58104
17602,C-49775
12629,C-43174
27721,C-63381
21638,C-55311
26215,C-61420
13846,C-44730
27102,C-62579
17989,C-50303
26413,C-61680
15427,C-46832
28929,C-64970
15937,C-47511
16360,C-48094
16468,C-48234
26974,C-62422
12533,C-43057
21460,C-55069
19775,C-52770
15477,C-46903
15504,C-46940
20355,C-53568
11865,C-42222
19667,C-52623
17610,C-49784
24148,C-58689
21397,C-54982
17797,C-50043
19425,C-52282
26569,C-61890
24237,C-58808
28893,C-64925
20605,C-53899
10769,C-40901
27209,C-62712
25708,C-60776
17454,C-49576
26253,C-61466
25797,C-60891
25756,C-60837
22438,C-56392
14003,C-44933
12690,C-43254
25830,C-60929
28042,C-63815
27780,C-63456
17170,C-49197
28494,C-64391
13350,C-44091
15293,C-46649
21773,C-55488
27971,C-63715
15828,C-47365
16397,C-48141
25647,C-60692
21860,C-55605
16374,C-48111
23651,C-58022
19974,C-53042
29204,C-65296
23664,C-58041
27111,C-62591
23924,C-58389
29267,C-65372
26061,C-61223
17177,C-49206
15233,C-46579
15807,C-47340
26164,C-61354
26611,C-61942
27665,C-63308
24487,C-59139
26246,C-61457
28599,C-64540
27414,C-62976
14450,C-45514
12957,C-43583
12649,C-43202
13944,C-44860
29192,C-65281
21209,C-54719
17375,C-49466
18291,C-50719
23502,C-57830
11546,C-41830
29103,C-65172
14790,C-45976
14767,C-45946
17973,C-50281
27918,C-63647
21552,C-55197
23472,C-57785
27505,C-63096
26016,C-61167
11826,C-42169
25314,C-60251
21319,C-54881
12858,C-43467
23775,C-58196
28994,C-65046
14347,C-45375
26270,C-61490
11796,C-42136
27844,C-63545
15726,C-47236
24756,C-59489
26783,C-62168
28823,C-64828
22062,C-55889
14607,C-45725
21778,C-55493
24650,C-59350
29251,C-65353
22839,C-56928
12666,C-43224
17736,C-49957
27793,C-63471
28302,C-64146
27932,C-63662
19131,C-51873
22512,C-56492
13046,C-43693
28000,C-63759
12542,C-43068
18744,C-51341
22644,C-56667
22148,C-56004
20176,C-53313
27508,C-63101
17575,C-49735
26433,C-61711
14819,C-46014
28728,C-64710
27983,C-63735
25321,C-60260
15294,C-46650
28721,C-64697
10718,C-40837
29170,C-65251
14135,C-45114
29089,C-65155
13285,C-44005
23000,C-57150
29114,C-65185
23585,C-57941
11065,C-41260
16562,C-48361
15080,C-46378
14004,C-44936
22040,C-55862
12659,C-43215
27771,C-63445
26132,C-61314
27763,C-63435
12205,C-42635
12766,C-43353
15189,C-46523
12405,C-42895
19799,C-52800
22374,C-56306
14538,C-45631
24304,C-58895
14237,C-45247
27300,C-62830
15247,C-46594
28387,C-64253
25120,C-59973
19641,C-52590
18439,C-50918
23674,C-58053
26989,C-62443
13530,C-44312
19731,C-52713
14632,C-45758
28453,C-64338
25976,C-61118
27200,C-62700
23019,C-57180
20763,C-54103
26285,C-61508
23993,C-58479
17955,C-50258
26905,C-62329
21846,C-55583
24104,C-58631
26459,C-61747
28282,C-64122
22447,C-56404
21290,C-54835
21462,C-55072
23154,C-57367
20009,C-53083
13990,C-44920
22310,C-56221
23519,C-57850
18100,C-50455
26747,C-62123
16767,C-48633
19197,C-51962
21261,C-54795
25482,C-60477
25200,C-60102
21066,C-54538
18422,C-50893
29060,C-65122
11477,C-41745
22542,C-56530
25172,C-60059
25476,C-60466
16004,C-47599
25462,C-60447
23989,C-58474
11650,C-41954
21855,C-55596
24357,C-58968
28525,C-64436
21225,C-54744
16661,C-48501
16513,C-48290
18589,C-51134
27737,C-63399
27416,C-62979
12614,C-43156
25020,C-59841
19820,C-52832
19937,C-52991
10788,C-40924
20186,C-53329
29054,C-65115
18234,C-50643
18048,C-50381
28265,C-64104
25263,C-60185
15572,C-47032
20920,C-54320
26460,C-61748
21302,C-54854
29052,C-65113
21689,C-55384
17289,C-49353
14201,C-45204
21808,C-55533
28076,C-63856
27869,C-63577
20219,C-53373
22244,C-56134
29235,C-65336
20878,C-54259
24258,C-58834
12475,C-42981
24964,C-59765
21840,C-55576
28596,C-64537
28804,C-64804
17088,C-49086
19068,C-51786
23476,C-57790
27149,C-62637
12658,C-43212
19220,C-51994
17595,C-49764
18558,C-51093
18703,C-51287
24957,C-59756
19222,C-51997
22232,C-56118
22549,C-56538
26113,C-61291
15370,C-46756
20329,C-53528
22615,C-56621
26589,C-61914
22259,C-56154
21934,C-55715
25973,C-61113
13745,C-44591
18816,C-51445
11856,C-42207
21122,C-54613
28708,C-64680
29314,C-65426
19247,C-52028
23773,C-58194
25243,C-60158
22224,C-56107
28370,C-64233
13825,C-44697
18328,C-50768
29116,C-65189
12159,C-42578
14504,C-45589
16363,C-48097
21192,C-54699
25523,C-60533
24596,C-59283
26543,C-61857
10662,C-40769
29193,C-65283
21358,C-54934
23959,C-58432
20868,C-54244
16266,C-47965
15271,C-46624
12288,C-42738
17436,C-49552
15030,C-46306
22294,C-56198
23428,C-57727
18068,C-50410
22995,C-57144
16391,C-48134
13763,C-44609
14739,C-45907
17286,C-49350
18392,C-50854
23044,C-57213
19124,C-51865
14999,C-46260
21001,C-54441
13642,C-44453
17589,C-49758
26387,C-61645
18166,C-50545
17999,C-50316
22185,C-56059
16656,C-48492
13254,C-43966
18111,C-50471
25516,C-60522
21492,C-55113
14739,C-45908
23172,C-57392
20365,C-53582
11434,C-41693
13925,C-44838
25691,C-60755
23671,C-58050
23845,C-58285
23110,C-57303
15365,C-46747
23424,C-57723
28181,C-63993
23622,C-57985
28609,C-64551
13841,C-44725
28009,C-63769
14264,C-45280
27210,C-62713
24492,C-59146
11333,C-41570
28126,C-63922
18089,C-50439
17926,C-50214
13341,C-44080
25106,C-59954
22677,C-56710
24310,C-58903
10602,C-40704
19176,C-51931
18216,C-50619
26727,C-62100
26387,C-61644
12332,C-42797
20472,C-53726
26082,C-61253
19813,C-52821
28681,C-64647
23331,C-57600
25816,C-60913
21056,C-54523
27378,C-62924
20387,C-53611
18125,C-50489
28204,C-64021
12060,C-42451
28899,C-64931
26588,C-61912
23005,C-57159
13936,C-44851
13244,C-43954
19008,C-51711
10274,C-40317
27301,C-62831
25905,C-61025
22996,C-57145
14670,C-45813
26538,C-61849
21883,C-55637
13842,C-44726
21137,C-54631
15257,C-46607
23415,C-57713
26900,C-62324
17377,C-49470
29046,C-65106
28348,C-64207
25299,C-60230
10936,C-41101
10001,C-40001
19634,C-52582
12959,C-43586
27396,C-62950
27829,C-63522
17281,C-49342
13513,C-44291
19261,C-52049
22668,C-56700
24954,C-59752
21787,C-55507
23008,C-57162
27198,C-62698
18149,C-50518
22938,C-57064
10102,C-40119
26939,C-62373
27915,C-63643
14338,C-45365
14535,C-45627
13767,C-44615
15331,C-46696
24541,C-59211
12247,C-42686
18613,C-51168
21974,C-55770
21672,C-55362
24648,C-59347
28890,C-64922
23225,C-57461
25454,C-60439
25126,C-59981
